"IDConfig","CodigoUH","carpeta_cuenca","archivo","ruta_relativa","tamano_bytes","tamano_kb"
1104,"1378","1378_Cuenca_Piura","IDConfig_1104_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_1104_completo.xlsx",20390,19.91
1207,"1378","1378_Cuenca_Piura","IDConfig_1207_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_1207_completo.xlsx",22682,22.15
1240,"1378","1378_Cuenca_Piura","IDConfig_1240_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_1240_completo.xlsx",7118,6.95
1259,"1378","1378_Cuenca_Piura","IDConfig_1259_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_1259_completo.xlsx",50288,49.11
1315,"1378","1378_Cuenca_Piura","IDConfig_1315_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_1315_completo.xlsx",53583,52.33
1382,"1378","1378_Cuenca_Piura","IDConfig_1382_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_1382_completo.xlsx",48724,47.58
1476,"1378","1378_Cuenca_Piura","IDConfig_1476_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_1476_completo.xlsx",11899,11.62
1626,"1378","1378_Cuenca_Piura","IDConfig_1626_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_1626_completo.xlsx",43355,42.34
1678,"1378","1378_Cuenca_Piura","IDConfig_1678_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_1678_completo.xlsx",6160,6.02
1682,"1378","1378_Cuenca_Piura","IDConfig_1682_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_1682_completo.xlsx",37719,36.83
1711,"1378","1378_Cuenca_Piura","IDConfig_1711_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_1711_completo.xlsx",38569,37.67
1712,"1378","1378_Cuenca_Piura","IDConfig_1712_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_1712_completo.xlsx",36957,36.09
1724,"1378","1378_Cuenca_Piura","IDConfig_1724_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_1724_completo.xlsx",17279,16.87
1968,"1378","1378_Cuenca_Piura","IDConfig_1968_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_1968_completo.xlsx",31961,31.21
2068,"1378","1378_Cuenca_Piura","IDConfig_2068_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_2068_completo.xlsx",54977,53.69
2076,"1378","1378_Cuenca_Piura","IDConfig_2076_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_2076_completo.xlsx",8657,8.45
2202,"1378","1378_Cuenca_Piura","IDConfig_2202_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_2202_completo.xlsx",51933,50.72
2223,"1378","1378_Cuenca_Piura","IDConfig_2223_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_2223_completo.xlsx",33120,32.34
2224,"1378","1378_Cuenca_Piura","IDConfig_2224_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_2224_completo.xlsx",4700,4.59
2267,"1378","1378_Cuenca_Piura","IDConfig_2267_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_2267_completo.xlsx",17471,17.06
2271,"1378","1378_Cuenca_Piura","IDConfig_2271_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_2271_completo.xlsx",30725,30
2349,"1378","1378_Cuenca_Piura","IDConfig_2349_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_2349_completo.xlsx",6499,6.35
2350,"1378","1378_Cuenca_Piura","IDConfig_2350_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_2350_completo.xlsx",4201,4.1
2482,"1378","1378_Cuenca_Piura","IDConfig_2482_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_2482_completo.xlsx",31998,31.25
2600,"1378","1378_Cuenca_Piura","IDConfig_2600_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_2600_completo.xlsx",122167,119.3
2623,"1378","1378_Cuenca_Piura","IDConfig_2623_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_2623_completo.xlsx",23590,23.04
2873,"1378","1378_Cuenca_Piura","IDConfig_2873_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_2873_completo.xlsx",30196,29.49
3003,"1378","1378_Cuenca_Piura","IDConfig_3003_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_3003_completo.xlsx",37386,36.51
3028,"1378","1378_Cuenca_Piura","IDConfig_3028_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_3028_completo.xlsx",14243,13.91
3155,"1378","1378_Cuenca_Piura","IDConfig_3155_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_3155_completo.xlsx",30150,29.44
3253,"1378","1378_Cuenca_Piura","IDConfig_3253_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_3253_completo.xlsx",57841,56.49
3282,"1378","1378_Cuenca_Piura","IDConfig_3282_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_3282_completo.xlsx",35467,34.64
3285,"1378","1378_Cuenca_Piura","IDConfig_3285_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_3285_completo.xlsx",6508,6.36
3412,"1378","1378_Cuenca_Piura","IDConfig_3412_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_3412_completo.xlsx",146906,143.46
3435,"1378","1378_Cuenca_Piura","IDConfig_3435_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_3435_completo.xlsx",10389,10.15
3442,"1378","1378_Cuenca_Piura","IDConfig_3442_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_3442_completo.xlsx",20999,20.51
3692,"1378","1378_Cuenca_Piura","IDConfig_3692_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_3692_completo.xlsx",32362,31.6
3693,"1378","1378_Cuenca_Piura","IDConfig_3693_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_3693_completo.xlsx",20643,20.16
3744,"1378","1378_Cuenca_Piura","IDConfig_3744_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_3744_completo.xlsx",38165,37.27
3751,"1378","1378_Cuenca_Piura","IDConfig_3751_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_3751_completo.xlsx",51934,50.72
4112,"1378","1378_Cuenca_Piura","IDConfig_4112_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_4112_completo.xlsx",24370,23.8
4113,"1378","1378_Cuenca_Piura","IDConfig_4113_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_4113_completo.xlsx",52324,51.1
4114,"1378","1378_Cuenca_Piura","IDConfig_4114_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_4114_completo.xlsx",32295,31.54
4115,"1378","1378_Cuenca_Piura","IDConfig_4115_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_4115_completo.xlsx",35434,34.6
4210,"1378","1378_Cuenca_Piura","IDConfig_4210_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_4210_completo.xlsx",28527,27.86
7238,"1378","1378_Cuenca_Piura","IDConfig_7238_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_7238_completo.xlsx",4748,4.64
7239,"1378","1378_Cuenca_Piura","IDConfig_7239_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_7239_completo.xlsx",8246,8.05
7240,"1378","1378_Cuenca_Piura","IDConfig_7240_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_7240_completo.xlsx",138967,135.71
8133,"1378","1378_Cuenca_Piura","IDConfig_8133_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_8133_completo.xlsx",136029,132.84
8134,"1378","1378_Cuenca_Piura","IDConfig_8134_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_8134_completo.xlsx",7565,7.39
8135,"1378","1378_Cuenca_Piura","IDConfig_8135_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_8135_completo.xlsx",40779,39.82
11641,"1378","1378_Cuenca_Piura","IDConfig_11641_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_11641_completo.xlsx",3969,3.88
51732,"1378","1378_Cuenca_Piura","IDConfig_51732_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_51732_completo.xlsx",54751,53.47
51872,"1378","1378_Cuenca_Piura","IDConfig_51872_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_51872_completo.xlsx",73940,72.21
51997,"1378","1378_Cuenca_Piura","IDConfig_51997_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_51997_completo.xlsx",92478,90.31
52408,"1378","1378_Cuenca_Piura","IDConfig_52408_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_52408_completo.xlsx",61281,59.84
52420,"1378","1378_Cuenca_Piura","IDConfig_52420_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_52420_completo.xlsx",53132,51.89
52462,"1378","1378_Cuenca_Piura","IDConfig_52462_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_52462_completo.xlsx",67944,66.35
52571,"1378","1378_Cuenca_Piura","IDConfig_52571_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_52571_completo.xlsx",57792,56.44
63304,"1378","1378_Cuenca_Piura","IDConfig_63304_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_63304_completo.xlsx",9798,9.57
63312,"1378","1378_Cuenca_Piura","IDConfig_63312_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_63312_completo.xlsx",8463,8.26
63318,"1378","1378_Cuenca_Piura","IDConfig_63318_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_63318_completo.xlsx",9328,9.11
63320,"1378","1378_Cuenca_Piura","IDConfig_63320_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_63320_completo.xlsx",8467,8.27
63568,"1378","1378_Cuenca_Piura","IDConfig_63568_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_63568_completo.xlsx",12885,12.58
63569,"1378","1378_Cuenca_Piura","IDConfig_63569_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_63569_completo.xlsx",14118,13.79
63646,"1378","1378_Cuenca_Piura","IDConfig_63646_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_63646_completo.xlsx",15638,15.27
64413,"1378","1378_Cuenca_Piura","IDConfig_64413_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_64413_completo.xlsx",8567,8.37
64432,"1378","1378_Cuenca_Piura","IDConfig_64432_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_64432_completo.xlsx",10300,10.06
64935,"1378","1378_Cuenca_Piura","IDConfig_64935_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_64935_completo.xlsx",11649,11.38
64937,"1378","1378_Cuenca_Piura","IDConfig_64937_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_64937_completo.xlsx",12390,12.1
64960,"1378","1378_Cuenca_Piura","IDConfig_64960_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_64960_completo.xlsx",9453,9.23
65029,"1378","1378_Cuenca_Piura","IDConfig_65029_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_65029_completo.xlsx",130364,127.31
65031,"1378","1378_Cuenca_Piura","IDConfig_65031_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_65031_completo.xlsx",142191,138.86
65054,"1378","1378_Cuenca_Piura","IDConfig_65054_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_65054_completo.xlsx",100111,97.76
65117,"1378","1378_Cuenca_Piura","IDConfig_65117_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_65117_completo.xlsx",130612,127.55
65275,"1378","1378_Cuenca_Piura","IDConfig_65275_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_65275_completo.xlsx",10465,10.22
67446,"1378","1378_Cuenca_Piura","IDConfig_67446_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_67446_completo.xlsx",4505,4.4
67447,"1378","1378_Cuenca_Piura","IDConfig_67447_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_67447_completo.xlsx",25327,24.73
67448,"1378","1378_Cuenca_Piura","IDConfig_67448_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_67448_completo.xlsx",3992,3.9
67449,"1378","1378_Cuenca_Piura","IDConfig_67449_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_67449_completo.xlsx",17954,17.53
67594,"1378","1378_Cuenca_Piura","IDConfig_67594_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_67594_completo.xlsx",9844,9.61
67596,"1378","1378_Cuenca_Piura","IDConfig_67596_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_67596_completo.xlsx",11223,10.96
67619,"1378","1378_Cuenca_Piura","IDConfig_67619_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_67619_completo.xlsx",8664,8.46
67661,"1378","1378_Cuenca_Piura","IDConfig_67661_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_67661_completo.xlsx",4377,4.27
67695,"1378","1378_Cuenca_Piura","IDConfig_67695_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_67695_completo.xlsx",9444,9.22
67697,"1378","1378_Cuenca_Piura","IDConfig_67697_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_67697_completo.xlsx",11016,10.76
67720,"1378","1378_Cuenca_Piura","IDConfig_67720_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_67720_completo.xlsx",8525,8.33
67762,"1378","1378_Cuenca_Piura","IDConfig_67762_completo.xlsx","1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_67762_completo.xlsx",4372,4.27
403,"1379","1379_Intercuenca_1379","IDConfig_403_completo.xlsx","1379_Intercuenca_1379/_raw_reportes_xlsx/IDConfig_403_completo.xlsx",44700,43.65
52036,"1379","1379_Intercuenca_1379","IDConfig_52036_completo.xlsx","1379_Intercuenca_1379/_raw_reportes_xlsx/IDConfig_52036_completo.xlsx",62024,60.57
76,"138","138_Cuenca_Chira","IDConfig_76_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_76_completo.xlsx",163858,160.02
98,"138","138_Cuenca_Chira","IDConfig_98_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_98_completo.xlsx",14217,13.88
99,"138","138_Cuenca_Chira","IDConfig_99_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_99_completo.xlsx",59238,57.85
100,"138","138_Cuenca_Chira","IDConfig_100_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_100_completo.xlsx",90846,88.72
148,"138","138_Cuenca_Chira","IDConfig_148_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_148_completo.xlsx",64481,62.97
214,"138","138_Cuenca_Chira","IDConfig_214_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_214_completo.xlsx",31002,30.28
221,"138","138_Cuenca_Chira","IDConfig_221_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_221_completo.xlsx",149061,145.57
227,"138","138_Cuenca_Chira","IDConfig_227_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_227_completo.xlsx",3839,3.75
336,"138","138_Cuenca_Chira","IDConfig_336_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_336_completo.xlsx",26467,25.85
345,"138","138_Cuenca_Chira","IDConfig_345_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_345_completo.xlsx",162900,159.08
354,"138","138_Cuenca_Chira","IDConfig_354_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_354_completo.xlsx",169445,165.47
359,"138","138_Cuenca_Chira","IDConfig_359_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_359_completo.xlsx",21273,20.77
498,"138","138_Cuenca_Chira","IDConfig_498_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_498_completo.xlsx",58684,57.31
521,"138","138_Cuenca_Chira","IDConfig_521_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_521_completo.xlsx",110711,108.12
552,"138","138_Cuenca_Chira","IDConfig_552_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_552_completo.xlsx",41650,40.67
632,"138","138_Cuenca_Chira","IDConfig_632_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_632_completo.xlsx",43792,42.77
637,"138","138_Cuenca_Chira","IDConfig_637_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_637_completo.xlsx",54904,53.62
658,"138","138_Cuenca_Chira","IDConfig_658_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_658_completo.xlsx",12839,12.54
779,"138","138_Cuenca_Chira","IDConfig_779_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_779_completo.xlsx",43445,42.43
783,"138","138_Cuenca_Chira","IDConfig_783_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_783_completo.xlsx",3916,3.82
803,"138","138_Cuenca_Chira","IDConfig_803_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_803_completo.xlsx",19955,19.49
805,"138","138_Cuenca_Chira","IDConfig_805_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_805_completo.xlsx",11059,10.8
807,"138","138_Cuenca_Chira","IDConfig_807_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_807_completo.xlsx",37586,36.71
826,"138","138_Cuenca_Chira","IDConfig_826_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_826_completo.xlsx",23949,23.39
829,"138","138_Cuenca_Chira","IDConfig_829_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_829_completo.xlsx",25110,24.52
859,"138","138_Cuenca_Chira","IDConfig_859_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_859_completo.xlsx",45487,44.42
924,"138","138_Cuenca_Chira","IDConfig_924_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_924_completo.xlsx",55685,54.38
950,"138","138_Cuenca_Chira","IDConfig_950_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_950_completo.xlsx",11404,11.14
1088,"138","138_Cuenca_Chira","IDConfig_1088_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_1088_completo.xlsx",103294,100.87
1089,"138","138_Cuenca_Chira","IDConfig_1089_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_1089_completo.xlsx",13976,13.65
1190,"138","138_Cuenca_Chira","IDConfig_1190_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_1190_completo.xlsx",134336,131.19
1191,"138","138_Cuenca_Chira","IDConfig_1191_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_1191_completo.xlsx",88000,85.94
1314,"138","138_Cuenca_Chira","IDConfig_1314_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_1314_completo.xlsx",69012,67.39
1334,"138","138_Cuenca_Chira","IDConfig_1334_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_1334_completo.xlsx",34799,33.98
1335,"138","138_Cuenca_Chira","IDConfig_1335_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_1335_completo.xlsx",9928,9.7
1444,"138","138_Cuenca_Chira","IDConfig_1444_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_1444_completo.xlsx",124822,121.9
1445,"138","138_Cuenca_Chira","IDConfig_1445_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_1445_completo.xlsx",78323,76.49
1460,"138","138_Cuenca_Chira","IDConfig_1460_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_1460_completo.xlsx",3635,3.55
1461,"138","138_Cuenca_Chira","IDConfig_1461_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_1461_completo.xlsx",4238,4.14
1486,"138","138_Cuenca_Chira","IDConfig_1486_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_1486_completo.xlsx",22903,22.37
1496,"138","138_Cuenca_Chira","IDConfig_1496_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_1496_completo.xlsx",52979,51.74
1553,"138","138_Cuenca_Chira","IDConfig_1553_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_1553_completo.xlsx",21470,20.97
1584,"138","138_Cuenca_Chira","IDConfig_1584_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_1584_completo.xlsx",22778,22.24
1680,"138","138_Cuenca_Chira","IDConfig_1680_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_1680_completo.xlsx",83008,81.06
1706,"138","138_Cuenca_Chira","IDConfig_1706_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_1706_completo.xlsx",22044,21.53
1707,"138","138_Cuenca_Chira","IDConfig_1707_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_1707_completo.xlsx",4549,4.44
1709,"138","138_Cuenca_Chira","IDConfig_1709_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_1709_completo.xlsx",8330,8.13
1837,"138","138_Cuenca_Chira","IDConfig_1837_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_1837_completo.xlsx",43727,42.7
1839,"138","138_Cuenca_Chira","IDConfig_1839_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_1839_completo.xlsx",9973,9.74
1965,"138","138_Cuenca_Chira","IDConfig_1965_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_1965_completo.xlsx",16215,15.83
1966,"138","138_Cuenca_Chira","IDConfig_1966_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_1966_completo.xlsx",70927,69.26
2072,"138","138_Cuenca_Chira","IDConfig_2072_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_2072_completo.xlsx",53999,52.73
2075,"138","138_Cuenca_Chira","IDConfig_2075_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_2075_completo.xlsx",73773,72.04
2221,"138","138_Cuenca_Chira","IDConfig_2221_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_2221_completo.xlsx",23917,23.36
2222,"138","138_Cuenca_Chira","IDConfig_2222_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_2222_completo.xlsx",25703,25.1
2480,"138","138_Cuenca_Chira","IDConfig_2480_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_2480_completo.xlsx",93108,90.93
2602,"138","138_Cuenca_Chira","IDConfig_2602_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_2602_completo.xlsx",7256,7.09
2737,"138","138_Cuenca_Chira","IDConfig_2737_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_2737_completo.xlsx",62374,60.91
2739,"138","138_Cuenca_Chira","IDConfig_2739_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_2739_completo.xlsx",62754,61.28
2883,"138","138_Cuenca_Chira","IDConfig_2883_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_2883_completo.xlsx",90429,88.31
3008,"138","138_Cuenca_Chira","IDConfig_3008_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_3008_completo.xlsx",72408,70.71
3133,"138","138_Cuenca_Chira","IDConfig_3133_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_3133_completo.xlsx",67820,66.23
3134,"138","138_Cuenca_Chira","IDConfig_3134_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_3134_completo.xlsx",69772,68.14
3156,"138","138_Cuenca_Chira","IDConfig_3156_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_3156_completo.xlsx",33653,32.86
3202,"138","138_Cuenca_Chira","IDConfig_3202_completo.xlsx","138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_3202_completo.xlsx",137425,134.2
